"time" "POP.S1" "POP.S2" "POP.S3" "POP.E1" "POP.E2" "POP.E3" "POP.A1" "POP.A2" "POP.A3" "POP.I1" "POP.I2" "POP.I3" "POP.H1" "POP.H2" "POP.H3" "POP.R1" "POP.R2" "POP.R3" "POP.D1" "POP.D2" "POP.D3" "POP.Sv1" "POP.Sv2" "POP.Sv3" "POP.Ev1" "POP.Ev2" "POP.Ev3" "POP.Av1" "POP.Av2" "POP.Av3" "POP.Iv1" "POP.Iv2" "POP.Iv3" "POP.Hv1" "POP.Hv2" "POP.Hv3" "POP.Rv1" "POP.Rv2" "POP.Rv3" "POP.Dv1" "POP.Dv2" "POP.Dv3" "POP.Sw1" "POP.Sw2" "POP.Sw3" "POP.Ew1" "POP.Ew2" "POP.Ew3" "POP.Aw1" "POP.Aw2" "POP.Aw3" "POP.Iw1" "POP.Iw2" "POP.Iw3" "POP.Hw1" "POP.Hw2" "POP.Hw3" "POP.Rw1" "POP.Rw2" "POP.Rw3" "POP.Dw1" "POP.Dw2" "POP.Dw3" "VAX"
"1" 0 8375588.98984994 19390389.8031044 5889017.29389153 138939.689572335 213210.830653627 37818.0125673964 181892.279260003 180937.564618909 20670.2366761431 89588.734560897 230284.173151339 46007.9461501251 249.306756825015 5319.36694017483 6688.08571898084 3379000 6830952.26153157 1272778.42499583 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"2" 1 8350579.68735463 19335388.9701863 5879334.41382974 139907.10890792 229971.562510128 38661.9992599143 177995.506857413 177624.173362378 20241.0129631024 87669.4287506661 226067.129733936 45052.5772404538 243.993456981871 5223.99120185352 6550.33329656762 3408861.94782974 6876732.33313582 1280074.43400717 1.32684264975028 85.8398695582407 332.388396355132 0 0 2744.085238042 0 0 0.308365782591196 0 0 0.0135109591985921 0 0 0.00633731239661009 0 0 0.000498843299429114 0 0 988.427051576966 0 0 0.00000418128243080557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418152.99992739
"3" 2 8325619.91447184 19279876.2281657 5782414.71635369 140676.291842528 244549.145482276 39367.9835296013 174602.525194521 175764.506453097 19892.5083460598 85998.2586778986 223700.280940305 44276.8734154235 239.416369914355 5174.59883279329 6440.5406070207 3438119.96631303 6921858.72546186 1268157.3492979 2.62713026147902 170.514663980621 658.582836598195 0 0 92204.2943481386 0 0 23.1607098249367 0 0 0.926594668691457 0 0 0.434619022544536 0 0 0.0342241309480199 0 0 20542.5948735481 0 0 0.000244367493174776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418413.30616147
"4" 3 8300677.16582501 19223783.4200344 5685448.10533755 141308.413758158 257351.683064523 39916.4442381198 171642.255042525 175066.358722524 19609.0608087641 84540.2151701991 222811.729283212 43645.9740582169 235.465936434864 5161.58190872781 6353.04918037911 3466851.57974868 6966664.5344039 1255957.16564337 3.90451899419606 254.692582765396 979.844278815662 0 0 181714.762207176 0 0 85.1337171627055 0 0 6.43066514756813 0 0 3.0163020522169 0 0 0.23709002499982 0 0 40260.7733219216 0 0 0.00315130046489578 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418413.30616147
"5" 4 8275724.20997018 19167059.0773501 5588643.35935493 141850.13114246 268707.366809699 40337.1499047917 169056.933753422 175294.163432083 19377.3641396378 83266.8479681035 223101.662549924 43130.2621172585 232.053586096878 5177.23780502202 6283.08514319113 3495123.66144554 7011415.59070954 1243542.34341394 5.16213419273329 338.90134364112 1297.16863038384 0 0 271060.463805282 0 0 180.9226566267 0 0 19.9798724470121 0 0 9.37155471199503 0 0 0.735264728906859 0 0 60097.7795057316 0 0 0.0146363404572535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418413.30616147
"6" 5 8250738.18929917 19109665.2507452 5491997.66214872 142336.704142539 278880.030399933 40653.4441257525 166799.310332544 176257.961471185 19186.7143410824 82154.884193641 224328.31459969 42705.9125656351 229.107291621801 5215.39339285695 6226.83296293477 3522994.40206961 7056323.49333672 1230929.91873747 6.4026708717181 423.556054459487 1611.33698144967 0 0 360239.735517974 0 0 306.154830547336 0 0 44.1431928423082 0 0 20.7053547504356 0 0 1.62151337271555 0 0 80055.7743835724 0 0 0.0433438932424171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418413.30616147
"7" 6 8225699.91093526 19051575.0051714 5395509.95133814 142794.451366388 288081.639283901 40883.585866035 164830.43620762 177804.511315484 19028.4747339002 81185.1402216636 226296.650765161 42353.7018270682 226.568069633973 5271.10270545022 6181.2361175896 3550514.86472646 7101556.10916345 1218133.00257446 7.62847297614591 508.981595180344 1922.95856476535 0 0 449250.60011084 0 0 457.218999130114 0 0 80.7891746949494 0 0 37.8941443594585 0 0 2.96232643351034 0 0 100137.524317692 0 0 0.0999048863280144 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418413.30616147
"8" 7 8200593.27686734 18992770.4103917 5299180.58631167 143242.686905048 296482.340017348 41041.8235344481 163117.928568594 179810.13521428 18895.652881023 80341.6663099043 228849.262999993 42058.066090019 224.38723180538 5340.40412926447 6143.83966721053 3577730.21252147 7147246.01669389 1205161.52694597 8.84159583362705 595.430553545869 2232.50475053932 0 0 538090.829393158 0 0 631.12224901558 0 0 131.233817486638 0 0 61.5551928022406 0 0 4.80360484887124 0 0 120346.259210426 0 0 0.196351382160129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418413.30616147
"9" 8 8175404.82402563 18933240.9247995 5203011.08167024 143695.251224148 304218.565383659 41139.2461570574 161634.602743611 182174.949737255 18782.565178796 79611.0729931217 231859.026938325 41806.354752804 222.524221734384 5420.1250062579 6112.66565221652 3604680.68093624 7193497.31051253 1192022.83990192 10.0438555193165 683.09762251005 2540.33602675372 0 0 626757.9945628 0 0 825.374225474173 0 0 196.359111639931 0 0 92.1021974896314 0 0 7.17519899525952 0 0 140685.559705446 0 0 0.345658358837449 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418413.30616147
"10" 9 8150123.3524911 18872982.0962971 5107003.89297296 144161.718996438 311399.566483137 41184.4571917623 160357.396821278 184818.217357964 18684.5711966774 78982.0014194354 235223.185728317 41588.2391151853 220.944915450022 5507.72458112934 6086.11458614938 3631402.34848842 7240391.07841321 1178722.18002967 11.2368678836798 772.131139146308 2846.72340631081 0 0 715249.506846838 0 0 1037.89332834624 0 0 276.707866254875 0 0 129.78976290886 0 0 10.0945236370496 0 0 161159.267785983 0 0 0.561387320323497 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418413.30616147
