"time" "POP.S1" "POP.S2" "POP.S3" "POP.E1" "POP.E2" "POP.E3" "POP.A1" "POP.A2" "POP.A3" "POP.I1" "POP.I2" "POP.I3" "POP.H1" "POP.H2" "POP.H3" "POP.R1" "POP.R2" "POP.R3" "POP.D1" "POP.D2" "POP.D3" "POP.Sv1" "POP.Sv2" "POP.Sv3" "POP.Ev1" "POP.Ev2" "POP.Ev3" "POP.Av1" "POP.Av2" "POP.Av3" "POP.Iv1" "POP.Iv2" "POP.Iv3" "POP.Hv1" "POP.Hv2" "POP.Hv3" "POP.Rv1" "POP.Rv2" "POP.Rv3" "POP.Dv1" "POP.Dv2" "POP.Dv3" "POP.Sw1" "POP.Sw2" "POP.Sw3" "POP.Ew1" "POP.Ew2" "POP.Ew3" "POP.Aw1" "POP.Aw2" "POP.Aw3" "POP.Iw1" "POP.Iw2" "POP.Iw3" "POP.Hw1" "POP.Hw2" "POP.Hw3" "POP.Rw1" "POP.Rw2" "POP.Rw3" "POP.Dw1" "POP.Dw2" "POP.Dw3" "VAX"
"1" 0 8375588.98984994 19390389.8031044 5889017.29389153 138939.689572335 213210.830653627 37818.0125673964 181892.279260003 180937.564618909 20670.2366761431 89588.734560897 230284.173151339 46007.9461501251 249.306756825015 5319.36694017483 6688.08571898084 3379000 6830952.26153157 1272778.42499583 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"2" 1 8354874.74595677 19344879.1663741 5880615.75124614 135958.696282849 221244.782590782 37482.6267158396 177771.922038793 177304.962541215 20213.2132646034 87559.3048847785 225660.861416091 44990.7004921817 243.660288031732 5213.78854549372 6540.55415783735 3408849.34431528 6876704.65505641 1280070.65261986 1.32623349346872 85.7834759493845 332.221729263503 0 0 2745.08121018973 0 0 0.559029068656151 0 0 0.0116454589722437 0 0 0.0219848671901141 0 0 0.00339130876091807 0 0 988.602457135668 0 0 0.0000562403932279436 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418151.56115982
"3" 2 8334462.82956652 19299609.532789 5785065.36785179 133172.353653757 227785.498049362 37116.4289790989 173770.2330736 174567.614448005 19788.5519296826 85588.3237526688 222176.963842916 44045.4865531646 238.179325571876 5136.4409810547 6404.06504287655 3438024.45810493 6921647.86404398 1268136.44256364 2.62252294996825 170.085845695235 657.317276674619 0 0 92186.3817097879 0 0 41.3565745488664 0 0 0.786060211315778 0 0 1.48396292412345 0 0 0.228997314632369 0 0 20536.0992594867 0 0 0.0032387947258464 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418418.41197211
"4" 3 8314335.25188266 19254550.4827436 5689537.93768338 130566.326620213 233097.276887618 36689.2422502033 169895.195303613 172535.505834784 19390.3749918535 83679.7230599885 219590.643789725 43159.2217560611 232.875744761227 5081.09590450639 6276.50938562689 3466545.73759613 6965985.68028341 1255885.67384686 3.88979263566395 253.314556316848 975.789441863363 0 0 181652.996199856 0 0 150.393197202019 0 0 5.41006011672276 0 0 10.2133761700735 0 0 1.57321420771726 0 0 40244.6231380559 0 0 0.0414585437926076 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418418.41197211
"5" 4 8294476.24324904 19209680.0418594 5594247.60852762 128126.516994306 237394.830157595 36214.7409061101 166152.396572948 171055.467194403 19013.4462509924 81836.2550284668 217706.958247422 42320.2513328541 227.757773029501 5042.76222141844 6156.02356819206 3494434.70136152 7009878.15432204 1243375.72964031 5.12902068871626 335.785997672195 1288.03828868678 0 0 270927.271915893 0 0 316.054146407201 0 0 16.6683922435353 0 0 31.467406361593 0 0 4.83800387917313 0 0 60067.670344299 0 0 0.191276152385405 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418418.41197211
"6" 5 8274871.91318357 19164982.963301 5499190.38796047 125839.337223153 240852.705540121 35703.6189139415 162545.323698825 170004.140638848 18653.6320664964 80059.6370456897 216368.906267625 41519.374599621 222.830462166683 5017.44640749044 6041.14700441676 3521713.61716584 7053450.09420334 1230614.38633167 6.34122076652028 417.743641530027 1594.38079707113 0 0 360010.499814705 0 0 528.642968539724 0 0 36.5083105397592 0 0 68.9221747691587 0 0 10.5769395871157 0 0 80007.3594809191 0 0 0.562637260105444 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418418.41197211
"7" 6 8255509.97493114 19120449.3490897 5404363.08047071 123691.881784671 243612.911210306 35164.2215697261 159075.649532368 169282.284944447 18307.6644121892 78350.6930532558 215450.180838387 40749.3175626147 218.096143155422 5001.95883999213 5930.73440239182 3548405.17712922 7096797.94241088 1217607.92959639 7.52742619053784 499.372666249632 1895.06881857238 0 0 448903.824399377 0 0 780.058269713595 0 0 66.2176908246715 0 0 125.008996372425 0 0 19.1492680699723 0 0 100066.436607913 0 0 1.28793513270071 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418418.41197211
"8" 7 8236379.51970125 19076073.5394492 5309763.12172877 121672.025962504 245791.086061594 34603.0553410387 155743.504260915 168810.165795412 17972.9550534824 76709.4871732866 214849.301921434 40004.3193125898 213.554851418899 4993.75738845362 5823.88707963191 3574532.21937416 7139995.33764626 1204361.46435665 8.68867646504643 580.811737641944 2190.3031193489 0 0 537608.284321036 0 0 1063.51780863109 0 0 106.568777111209 0 0 201.185751200273 0 0 30.7633563573289 0 0 120248.060508896 0 0 2.51348525497854 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418418.41197211
"9" 8 8217470.83063961 19031853.2182506 5215388.44599576 119768.47261497 247481.494204743 34025.1893962033 152547.725872371 168523.824424972 17647.4499217892 75135.4470714664 214484.867449964 39279.807890434 209.204715779242 4990.82112477553 5719.89924330411 3600117.49307981 7183097.61205171 1190879.15834101 9.82600599084304 662.16249326348 2480.2443619298 0 0 626124.843775475 0 0 1373.33191796894 0 0 157.933974029567 0 0 298.155482933103 0 0 45.511529080371 0 0 140555.635234214 0 0 4.39293587063368 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418418.41197211
"10" 9 8198775.22854157 18987788.6921833 5121237.37993442 117970.762403128 248761.071517454 33434.571709881 149486.087374687 168372.054916405 17329.514984387 73627.4758711146 214291.706257242 38572.1462555711 205.042308373049 4991.54829780281 5618.21598232713 3625183.46306637 7226145.42964906 1177164.43374246 10.9404347605898 743.497178747254 2765.0217002951 0 0 714454.416721547 0 0 1704.71708621392 0 0 220.37896861933 0 0 416.042198777917 0 0 63.3979449286097 0 0 160992.680545582 0 0 7.08222498511181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418418.41197211
