"time" "POP.S1" "POP.S2" "POP.S3" "POP.E1" "POP.E2" "POP.E3" "POP.A1" "POP.A2" "POP.A3" "POP.I1" "POP.I2" "POP.I3" "POP.H1" "POP.H2" "POP.H3" "POP.R1" "POP.R2" "POP.R3" "POP.D1" "POP.D2" "POP.D3" "POP.Sv1" "POP.Sv2" "POP.Sv3" "POP.Ev1" "POP.Ev2" "POP.Ev3" "POP.Av1" "POP.Av2" "POP.Av3" "POP.Iv1" "POP.Iv2" "POP.Iv3" "POP.Hv1" "POP.Hv2" "POP.Hv3" "POP.Rv1" "POP.Rv2" "POP.Rv3" "POP.Dv1" "POP.Dv2" "POP.Dv3" "POP.Sw1" "POP.Sw2" "POP.Sw3" "POP.Ew1" "POP.Ew2" "POP.Ew3" "POP.Aw1" "POP.Aw2" "POP.Aw3" "POP.Iw1" "POP.Iw2" "POP.Iw3" "POP.Hw1" "POP.Hw2" "POP.Hw3" "POP.Rw1" "POP.Rw2" "POP.Rw3" "POP.Dw1" "POP.Dw2" "POP.Dw3" "VAX"
"1" 0 8375588.98984994 19390389.8031044 5889017.29389153 138939.689572335 213210.830653627 37818.0125673964 181892.279260003 180937.564618909 20670.2366761431 89588.734560897 230284.173151339 46007.9461501251 249.306756825015 5319.36694017483 6688.08571898084 3379000 6830952.26153157 1272778.42499583 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"2" 1 8354874.74576276 19344879.165803 5703321.98326571 135958.69646984 221244.783167306 37394.1264786404 177771.922043993 177304.962525467 20211.8073634063 87559.3048873399 225660.861396049 44987.5712282271 243.660288039606 5213.78854493185 6540.05928206058 3408849.34431453 6876704.65508721 1241594.74386924 1.32623349342993 85.7834760158657 332.215417959649 0 0 180038.767630591 0 0 89.135591200086 0 0 2.8798333133732 0 0 2.02526111467406 0 0 0.167668108808577 0 0 39464.5155790481 0 0 0.00153138503396387 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1202288.34783933
"3" 2 8334462.82433037 19299609.5174528 5518086.30749725 133172.358601788 227785.512528228 36828.4850592045 173770.233259856 174567.614814476 19778.844878644 85588.3238444066 222176.964309333 44023.8805363368 238.179325849454 5136.44099279665 6400.655270895 3438024.45811477 6921647.86405664 1210009.28633678 2.62252295044443 170.085845719623 657.225643965787 0 0 359159.456918798 0 0 334.934357980712 0 0 21.3310914482071 0 0 15.0012258844968 0 0 1.23952641451289 0 0 78663.3287048005 0 0 0.0229516027193715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1092989.43699824
"4" 3 8314335.21894739 19254550.3863272 5333305.62721778 130566.356669899 233097.364985915 36149.6114037774 169895.197145623 172535.509205468 19362.8934894856 83679.7239672469 219590.648079686 43098.0532507906 232.87574750428 5081.09601189603 6266.87644425659 3466545.73772969 6965985.68083235 1178028.41670957 3.88979264210602 253.314557448401 975.385025245331 0 0 537862.327161612 0 0 710.521298056944 0 0 66.9221396148514 0 0 47.06342080403 0 0 3.88138933314334 0 0 118102.311704159 0 0 0.10934551710216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 983690.52615716
"5" 4 8294476.13732962 19209679.7320999 5148976.62694344 128126.610084629 237395.102059673 35380.348775333 166152.404569545 171055.482667932 18957.5505820157 81836.2589670895 217706.977941004 42195.8383922286 227.757784917156 5042.76271550133 6136.47080257398 3494434.70224347 7009878.15651386 1145655.28953163 5.12902073126911 335.786002092486 1286.9168315134 0 0 716147.289108909 0 0 1193.54702541872 0 0 147.73556997891 0 0 103.895980278814 0 0 8.55249482279541 0 0 157789.612129054 0 0 0.325832802101333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 874391.615316077
"6" 5 8274871.66441204 19164982.2362793 4965097.26253926 125839.547857198 240853.321492969 34539.0156862572 162545.347032028 170004.184447878 18558.0194249954 80059.6485381629 216368.962024572 41306.5593653125 222.830496811492 5017.44780190501 6007.76668476622 3521713.62044284 7053450.10429134 1112890.6500772 6.3412209243876 417.743662049758 1591.946398772 0 0 894013.772647142 0 0 1765.3848250235 0 0 269.115087904104 0 0 189.256899131385 0 0 15.5507875122027 0 0 197734.948581439 0 0 0.750995279328372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 765092.704474993
"7" 6 8255509.48758698 19120447.9260409 4781666.51012999 123692.279607374 243614.074026004 33640.3244963326 159075.703189647 169282.385317385 18160.7563103851 78350.7194814679 215450.308585763 40422.3285618251 218.096222716918 5001.96202979918 5879.54301008806 3548405.18648517 7096797.97127527 1079733.40911028 7.52742664072406 499.37272490737 1890.52687550534 0 0 1071460.82846187 0 0 2410.47582919336 0 0 434.266106426886 0 0 305.400404489766 0 0 25.0491816376595 0 0 237949.10975442 0 0 1.47176756608357 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 655793.793633909
"8" 7 8236378.67119722 19076071.0640777 4598684.17218565 121672.694307555 245793.036704523 32696.1135234948 155743.609975106 168810.364669108 17763.1918483656 76709.5392414699 214849.55503341 39537.42701733 213.555007950462 4993.7637024505 5750.92709099146 3574532.24159317 7139995.40394079 1046181.08594773 8.6886775329963 580.811872052364 2182.65919868108 0 0 1248487.20078795 0 0 3115.79316934652 0 0 644.738895949691 0 0 453.416733885659 0 0 37.1246013273033 0 0 278443.569510211 0 0 2.5794890937614 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 546494.882792825
"9" 8 8217469.47081734 19031849.2549416 4416150.73020409 119769.50701023 247484.507424602 31715.9296978267 152547.912799363 168524.178501344 17363.5115115383 75135.5391399846 214485.318092619 38647.8159450368 209.20499218304 4990.83235618187 5621.31443456334 3600117.53923269 7183097.74591955 1012230.14583934 9.82600820667284 662.162764132712 2468.30749767983 0 0 1425091.37658219 0 0 3870.40336752934 0 0 900.815773052052 0 0 633.504428251243 0 0 51.7811375290966 0 0 319230.196690093 0 0 4.16689129367473 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 437195.971951741
"10" 9 8198773.1790692 18987782.7242532 4235799.82863286 117972.269034671 248765.45567001 30707.6185034215 149486.392822543 168372.633142146 16960.4829742249 73627.626315581 214292.442180913 37750.7524265007 205.042759444229 4991.56661524726 5490.30587333094 3625183.54955965 7226145.68045278 978276.213525073 10.9404389085412 743.497685729242 2747.41093876297 0 0 1599539.02184111 0 0 4664.98083953115 0 0 1201.82071439783 0 0 845.188069870869 0 0 68.9684648168782 0 0 359921.081371574 0 0 6.32582452811741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 330029.740536936
