"time" "POP.S1" "POP.S2" "POP.S3" "POP.E1" "POP.E2" "POP.E3" "POP.A1" "POP.A2" "POP.A3" "POP.I1" "POP.I2" "POP.I3" "POP.H1" "POP.H2" "POP.H3" "POP.R1" "POP.R2" "POP.R3" "POP.D1" "POP.D2" "POP.D3" "POP.Sv1" "POP.Sv2" "POP.Sv3" "POP.Ev1" "POP.Ev2" "POP.Ev3" "POP.Av1" "POP.Av2" "POP.Av3" "POP.Iv1" "POP.Iv2" "POP.Iv3" "POP.Hv1" "POP.Hv2" "POP.Hv3" "POP.Rv1" "POP.Rv2" "POP.Rv3" "POP.Dv1" "POP.Dv2" "POP.Dv3" "POP.Sw1" "POP.Sw2" "POP.Sw3" "POP.Ew1" "POP.Ew2" "POP.Ew3" "POP.Aw1" "POP.Aw2" "POP.Aw3" "POP.Iw1" "POP.Iw2" "POP.Iw3" "POP.Hw1" "POP.Hw2" "POP.Hw3" "POP.Rw1" "POP.Rw2" "POP.Rw3" "POP.Dw1" "POP.Dw2" "POP.Dw3" "VAX"
"1" 0 8375588.98984994 19390389.8031044 5889017.29389153 138939.689572335 213210.830653627 37818.0125673964 181892.279260003 180937.564618909 20670.2366761431 89588.734560897 230284.173151339 46007.9461501251 249.306756825015 5319.36694017483 6688.08571898084 3379000 6830952.26153157 1272778.42499583 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"2" 1 8346232.45597757 19325765.5454909 5878034.19377563 143904.851138343 238824.315966231 39858.0832208291 178220.942897433 177946.446348959 20269.0741959576 87780.4644121686 226477.295353221 45115.0361135832 244.32938631673 5234.29179633152 6560.20449662109 3408874.62873262 6876760.20837927 1280077.97609322 1.32745554787399 85.8966650418944 332.556227648527 0 0 2743.39346603067 0 0 0.904775151255943 0 0 0.0294787300346766 0 0 0.0270578011055294 0 0 0.0029352815987671 0 0 988.518121424054 0 0 0.0000420920650449782 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418152.96505758
"3" 2 8316559.28950244 19259585.3233989 5779707.80647703 148375.38497242 261812.705357621 41685.557318453 175449.108633151 176985.094041843 19998.4852710763 86415.2326103579 225253.756053254 44512.7575388474 240.674683958548 5213.51311582472 6477.72605336223 3438216.67780201 6922072.65829929 1268182.29081869 2.63179566496282 170.949733286928 659.866498521775 0 0 92136.8307463966 0 0 68.9692879751405 0 0 2.05335759189278 0 0 1.88472641984942 0 0 0.204536664441443 0 0 20545.5648735202 0 0 0.00249544226826346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.24175116
"4" 3 8286509.02085695 19191706.2669944 5681204.15073364 152485.045038161 282722.595942229 43290.0106718406 173435.894731391 177674.624936869 19834.3157030104 85423.6496438192 226131.340828743 44147.3478550876 238.125325847272 5244.53465298374 6431.89269908291 3467163.34487295 6967358.53525351 1256033.87348575 3.91953087996433 256.101391295265 983.98798648987 0 0 181494.08227443 0 0 256.171489163714 0 0 14.3673254426872 0 0 13.1874145795748 0 0 1.42856722967213 0 0 40275.1513780271 0 0 0.0324162216338968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.24175116
"5" 4 8256029.72893755 19122010.9260556 5582741.46090361 156338.571867486 301990.737576039 44715.8983488274 172068.169551811 179710.597625795 19756.2785552668 84749.9939583548 228722.578796466 43973.6522681747 236.507626228208 5317.36691386668 6415.39650033485 3495830.83193426 7012999.68166245 1243717.41050941 5.19612430297713 342.11136973537 1306.57120820676 0 0 270579.692312735 0 0 550.291102147887 0 0 45.0028624121177 0 0 41.307020312415 0 0 4.46647682854029 0 0 60132.4203927034 0 0 0.151539038799329 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.24175116
"6" 5 8225076.61697918 19050402.8429159 5484314.73385628 160017.590688596 319965.480675575 45997.7906337102 171254.805310461 182848.208911698 19748.0096701917 84349.3817200776 232715.902251251 43955.2473304267 235.682431730329 5424.02320082606 6422.37827568174 3524318.45666897 7059307.94851099 1231260.66031279 6.46620097932631 429.593533780551 1628.937373651 0 0 359383.907030976 0 0 941.630022680885 0 0 100.265412149692 0 0 92.0311552268019 0 0 9.93324914691691 0 0 80124.0239711426 0 0 0.451705938669119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.24175116
"7" 6 8193610.89135905 18976803.0541956 5385921.99679916 163585.299322402 336923.981580222 47162.4106712924 170922.108861014 186890.403198456 19796.2528400349 84185.5163046783 237860.513161671 44062.62728911 235.537889673283 5558.11548307466 6448.1236733857 3552711.91254964 7106538.8872656 1218685.29208544 7.73371354578699 519.045115313244 1952.14325323687 0 0 447895.991939507 0 0 1422.52060937824 0 0 185.099817943382 0 0 169.898569330844 0 0 18.3054949518277 0 0 100258.288835743 0 0 1.04812149173156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.24175116
"8" 7 8161598.88283563 18901147.3385373 5287563.82865354 167090.189404368 353085.99116323 48230.2642908526 171010.192323889 191678.330936788 19890.2148256417 84228.9006968408 243954.239374094 44271.7684828799 235.983711808412 5714.53070518839 6488.82293486439 3581085.84895443 7154902.69926606 1206008.00419795 9.00207302911458 610.870017287044 2277.03238483631 0 0 536104.384525222 0 0 1986.91497489452 0 0 303.379852642484 0 0 278.464903425926 0 0 29.9515420666058 0 0 120544.894354913 0 0 2.07407626457503 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.24175116
"9" 8 8129011.35920095 18823384.0552691 5189242.98034325 170569.00588827 368624.929844109 49216.9321728648 171470.084011793 197083.67523269 20021.0536226442 84455.4145132711 250833.768477969 44562.9903213694 236.946615163233 5889.17100585396 6541.3805861289 3609505.91551834 7204573.00276072 1193241.41230218 10.2742522175167 705.397409546351 2604.27558104518 0 0 623996.818490403 0 0 2630.05519786033 0 0 458.137990754625 0 0 420.513591262022 0 0 45.1552359024469 0 0 140994.617748946 0 0 3.676815384695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.24175116
"10" 9 8095822.99191713 18743472.4599896 5090964.07373185 174049.094719687 383676.76354917 50134.0922192805 172261.434002493 203002.49500361 20181.4735263728 84845.1839116755 258366.811822776 44920.0539780555 238.366707590089 6078.74575585913 6603.26511128121 3638030.37587439 7255693.8273701 1180394.75265079 11.5528670263253 802.896508887174 2934.40287076833 0 0 711560.426487544 0 0 3348.20792129021 0 0 651.746772320595 0 0 598.22232897676 0 0 64.1346567228532 0 0 161619.133420258 0 0 6.01432448436071 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.24175116
