"time" "POP.S1" "POP.S2" "POP.S3" "POP.E1" "POP.E2" "POP.E3" "POP.A1" "POP.A2" "POP.A3" "POP.I1" "POP.I2" "POP.I3" "POP.H1" "POP.H2" "POP.H3" "POP.R1" "POP.R2" "POP.R3" "POP.D1" "POP.D2" "POP.D3" "POP.Sv1" "POP.Sv2" "POP.Sv3" "POP.Ev1" "POP.Ev2" "POP.Ev3" "POP.Av1" "POP.Av2" "POP.Av3" "POP.Iv1" "POP.Iv2" "POP.Iv3" "POP.Hv1" "POP.Hv2" "POP.Hv3" "POP.Rv1" "POP.Rv2" "POP.Rv3" "POP.Dv1" "POP.Dv2" "POP.Dv3" "POP.Sw1" "POP.Sw2" "POP.Sw3" "POP.Ew1" "POP.Ew2" "POP.Ew3" "POP.Aw1" "POP.Aw2" "POP.Aw3" "POP.Iw1" "POP.Iw2" "POP.Iw3" "POP.Hw1" "POP.Hw2" "POP.Hw3" "POP.Rw1" "POP.Rw2" "POP.Rw3" "POP.Dw1" "POP.Dw2" "POP.Dw3" "VAX"
"1" 0 8375588.98984994 19390389.8031044 5889017.29389153 138939.689572335 213210.830653627 37818.0125673964 181892.279260003 180937.564618909 20670.2366761431 89588.734560897 230284.173151339 46007.9461501251 249.306756825015 5319.36694017483 6688.08571898084 3379000 6830952.26153157 1272778.42499583 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"2" 1 8357002.90523756 19349574.8290681 5881252.18530994 134002.801861386 216928.129153785 36899.1379316461 177660.818560228 177146.496217047 20199.4106721198 87504.5822759333 225459.177003514 44959.9785927828 243.494730828686 5208.7236489266 6535.6988231963 3408843.07140375 6876690.88947971 1280069.27590646 1.32593031006026 85.7554288827226 332.13882939177 0 0 2743.38174567434 0 0 0.56907139745206 0 0 0.0105543424999722 0 0 0.0234919236289703 0 0 0.00371285459924825 0 0 988.185295892541 0 0 0.0000623777960795123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418153.66699963
"3" 2 8338804.27961236 19309271.4937672 5786370.72372772 129492.063150066 219587.081285977 36014.8308723731 173359.363487739 173977.909555608 19737.3183322718 85385.9551506774 221426.4303435 43931.4504815082 237.568656258336 5117.64109308459 6386.08886748064 3437977.14970209 6921543.57020436 1268127.60881413 2.6202408116248 169.873750316463 656.691192726316 0 0 92179.6171447353 0 0 41.777476734159 0 0 0.706635557505828 0 0 1.57283398283555 0 0 0.248677044548433 0 0 20531.3613785881 0 0 0.00356515273963651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.46406338
"4" 3 8320978.80625231 19269458.3498783 5691527.8408284 125353.112918041 221374.923818147 35128.4976590032 169038.719423639 171298.385834401 19283.4282327977 83257.8767310461 218016.127425601 42921.1789697755 231.605983101271 5041.75484806603 6239.07977049896 3466394.99615733 6965651.82133669 1255851.98134457 3.88253452809848 252.636858760492 973.794642078323 0 0 181650.696182017 0 0 151.128202573943 0 0 4.8437954079715 0 0 10.7813510693559 0 0 1.70151372135438 0 0 40235.002035815 0 0 0.0454722740105594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.46406338
"5" 4 8303513.11423004 19230118.8862642 5596944.32879639 121539.341321934 222444.722228379 34244.7637038463 164738.854132116 169000.519508727 18836.8978132062 81140.0326322362 215091.570283834 41927.2886810075 225.66729197805 4977.57278509929 6094.38669908813 3494096.87760735 7009126.46604568 1243295.65270579 5.11278434650809 334.262884038878 1283.57220671272 0 0 270933.286268675 0 0 315.852174935912 0 0 14.8624757400195 0 0 33.0809943890756 0 0 5.21103670995668 0 0 60050.6073312684 0 0 0.209112244898648 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.46406338
"6" 5 8286394.68154154 19191240.4907998 5502615.03419242 118010.741480748 222921.731496564 33367.0494544252 160490.81825052 166998.001067689 18397.155118028 79047.7164517488 212542.910449786 40948.5065530302 219.799349328453 4922.30753906385 5951.82071635908 3521088.93167539 7052053.63965487 1230462.27858098 6.31125072709571 414.918992239401 1586.13514971277 0 0 360030.435641798 0 0 525.276470059934 0 0 32.4140444654905 0 0 72.1473892941562 0 0 11.3437591637574 0 0 79979.7898561037 0 0 0.613074161021977 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.46406338
"7" 6 8269611.76111147 19152813.6153658 5408535.24484776 114732.931327716 222908.566074299 32497.8446464539 156318.348776139 165221.621280012 17963.8217284512 76992.6195464563 210282.063447288 39983.9902988108 214.037648566591 4873.74068232491 5811.26094344986 3547381.82317525 7094499.66142217 1217355.31940609 7.47841440055662 494.731728110555 1881.58705285602 0 0 448945.103218586 0 0 770.4851289363 0 0 58.5315641182351 0 0 130.279933037362 0 0 20.4464165270074 0 0 100024.686165299 0 0 1.39864962659736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.46406338
"8" 7 8253153.31698408 19114831.1048284 5314700.60433922 111676.321462924 222489.399219421 31638.9319065471 152239.204769941 163616.027105444 17536.6553925431 74983.488916538 208238.579952383 39033.2007124346 208.408518416264 4830.11272557243 5672.63391853336 3572989.64442653 7136514.98081148 1203978.10512341 8.61492156899085 573.795357316533 2170.0266900955 0 0 537680.176672013 0 0 1044.02649332128 0 0 93.7678979488204 0 0 208.709192208665 0 0 32.6963060025071 0 0 120187.745251077 0 0 2.72010464259972 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.46406338
"9" 8 8237008.96855293 19077287.6581236 5221107.04386048 108815.407366958 221733.376655493 30791.5597699431 148266.278911767 162137.086459085 17115.5076446482 73026.6746878852 206356.291857017 38095.807338088 202.930870099205 4790.03400800437 5535.8984182269 3597929.01807092 7178137.37430365 1190333.88020153 9.72153944614438 652.178593105532 2451.55000878982 0 0 626238.485848584 0 0 1339.67038724075 0 0 138.307166461873 0 0 307.844983415136 0 0 48.1417167994073 0 0 140471.565434634 0 0 4.73722116341428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.46406338
"10" 9 8221168.94120441 19040179.3958127 5127750.72794697 106128.167322622 220697.393887811 29956.5761272879 144408.521657854 160749.746377632 16700.2928236514 71126.5852941669 204590.586298804 37171.6195107081 197.617643574273 4752.41248848607 5401.03442129309 3622218.36775704 7219394.53511661 1176425.83411435 10.7991203325636 729.930017924498 2726.25145636187 0 0 714622.812610504 0 0 1652.20643923839 0 0 192.054431909396 0 0 427.475993604784 0 0 66.7342923840753 0 0 160878.770174706 0 0 7.60965703484218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418429.46406338
